"KEYWORDS_PERFORMANCE_REPORT (Jan 1, 2016-Nov 30, 2016)"
Day,Campaign ID,Campaign,Keyword ID,Keyword,Impressions,Clicks,Conversions,Cost
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),55601688,charcoal air filter,2,0,0.0,0
2016-01-09,363250354,Batman Delivery,66587629489,food delivery night,3,0,0.0,0
2016-01-04,363250354,Batman Delivery,20144560,online food,97,0,0.0,0
2016-01-18,363250354,Batman Delivery,32566926101,order food online gurgaon,10,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),10006080,credit score,17,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),5414209580,air purifier dust removal,1,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486739433,"+professional +air +purifier",1,0,0.0,0
2016-03-20,382816714,Moonbow search(revised),921481215,fresh air vent,3,0,0.0,0
2016-02-09,373628914,[S[Moonbow_Air Filter]: Generic,5677974053,air filter cost,93,1,0.0,21350000
2016-03-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386712,whole house air purifier,2,0,0.0,0
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),17216161,air filtration,7,0,0.0,0
2016-03-06,377282074,LICHFL - Search campaign,3798384306,affordable housing financing,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),17214975687,www.cibil.com,5,0,0.0,0
2016-03-15,366284074,Moonbow Air purifier Launch ( Search),21830190,portable air cleaner,1,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,47673449167,lic housing finance loan details,3,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),97254033,home loans in india,4,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),139414122,air purifiers hepa,14,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,100363661,home loan repayment,20,0,0.0,0
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),36484243782,best air purifiers in india,2,0,0.0,0
2016-02-01,366284074,Moonbow Air purifier Launch ( Search),139414122,air purifiers hepa,3,0,0.0,0
2016-03-06,377282074,LICHFL - Search campaign,27882921,home finance loan,1,0,0.0,0
2016-03-07,377282074,LICHFL - Search campaign,92026725,home loan interest,10,0,0.0,0
2016-02-11,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687529543,"+quiet +air +purifier",1,0,0.0,0
2016-03-13,377282074,LICHFL - Search campaign,928161286,housing finance ltd,87,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),12797232,home loan finance,16,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),10104330,loan calculators,6,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),15195007,asthma air purifiers,1,0,0.0,0
2016-01-20,363250354,Batman Delivery,82103885532,gurgaon night delivery,6,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),928161286,housing finance ltd,4,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),62112336193,www.cibil score,7,0,0.0,0
2016-03-10,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,2009374061,air purifiers for home,7,0,0.0,0
2016-03-13,377282074,LICHFL - Search campaign,43115456368,lic housing loan status check,1,0,0.0,0
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),15036971,air filters,7,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),5373638666,lic home loan interest,3,0,0.0,0
2016-01-24,363250354,Batman Delivery,32420540909,all night delivery food,1,0,0.0,0
2016-01-17,363250354,Batman Delivery,79334269044,batman delivers gurgaon menu,2,0,0.0,0
2016-03-16,382816714,Moonbow search(revised),51477185530,water filter price india,1,0,0.0,0
2016-02-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,14586801,air purifiers,127,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,34053291928,housing loan finance company,1,0,0.0,0
2016-02-07,373628914,[S[Moonbow_Air Filter]: Generic,5090964503,air filter fans,5,0,0.0,0
2016-03-22,382816714,Moonbow search(revised),1200995624,water purifiers price,1,0,0.0,0
2016-03-06,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,42559551,ozone air purifier,3,0,0.0,0
2016-03-16,382816714,Moonbow search(revised),1237398065,air purifier with ozone,1,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),72699483324,how to check cibil score free online,1,0,0.0,0
2016-03-05,366284074,Moonbow Air purifier Launch ( Search),289464619,clean air home,3,0,0.0,0
2016-02-15,366284074,Moonbow Air purifier Launch ( Search),16111601,hepa air,1,0,0.0,0
2016-03-10,366284074,Moonbow Air purifier Launch ( Search),12205470,hepa filters,1,0,0.0,0
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),15220532,air quality monitoring,3,0,0.0,0
2016-02-07,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37793601,best air purifier,14,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),14969092658,indian bank home loan emi calculator,5,0,0.0,0
2016-02-09,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35350227712,"+air +purifying",18,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),643830183,air purifier india,59,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),108329243,buy hepa filter,1,0,0.0,0
2016-01-10,363250354,Batman Delivery,44760403601,order online gurgaon,49,2,0.0,39630000
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),47254384207,air purifier online india,3,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),34175900,air ionizer purifier,2,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),1569666208,4 air filter,2,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),113230702,natural air purifier,1,0,0.0,0
2016-01-11,363250354,Batman Delivery,51038125681,order food online delhi ncr,1,0,0.0,0
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),41325231,buy air purifiers,1,0,0.0,0
2016-02-16,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22975954176,"+air +purifier +comparison",11,2,0.0,69030000
2016-02-25,377282074,LICHFL - Search campaign,43872392252,housing finance corporation limited,1,0,0.0,0
2016-03-22,366284074,Moonbow Air purifier Launch ( Search),1712834986,air cleaners for homes,1,0,0.0,0
2016-03-12,377282074,LICHFL - Search campaign,12399862028,lic housing loan rate,2,0,0.0,0
2016-03-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,28767465424,"+pet +air +purifier",2,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),11495917773,cibil credit score,3,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),12345080,room air filter,4,0,0.0,0
2016-03-19,382816714,Moonbow search(revised),16111511,electrostatic air cleaner,7,0,0.0,0
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),925680388,air purifier water,3,0,0.0,0
2016-01-22,366284074,Moonbow Air purifier Launch ( Search),12166870,home air cleaners,2,1,0.0,25510000
2016-03-14,382431634,LICHFL ( REVISED),33678589197,lic housing finance mortgage loan,1,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,20761683495,"+living +air +purifier",1,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),14042220,furnace filter,2,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),31474749350,cibil scores,2,0,0.0,0
2016-02-23,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,103516472,whirlpool air purifier,2,0,0.0,0
2016-03-04,377282074,LICHFL - Search campaign,43115450848,lic housing loan login,2,0,0.0,0
2016-03-06,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,14049531129,best room purifier,33,0,0.0,0
2016-03-01,366284074,Moonbow Air purifier Launch ( Search),25427120,carbon filter,4,0,0.0,0
2016-02-11,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24452126393,"+electrostatic +air +purifier",2,1,0.0,41120000
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),20207301,heating and air,114,2,0.0,83510000
2016-03-11,382431634,LICHFL ( REVISED),92647628,mortgage houses,5,0,0.0,0
2016-03-03,366284074,Moonbow Air purifier Launch ( Search),66043265131,air purifiers available in india,1,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),5095383813,air purifiers for dust,3,0,0.0,0
2016-03-03,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486736313,"+ozone +air +purification",3,1,0.0,16360000
2016-03-18,382816714,Moonbow search(revised),33053024850,water purifier manufacturers in india,1,0,0.0,0
2016-02-19,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486734513,"+indoor +air +purification",2,1,0.0,28780000
2016-03-12,382431634,LICHFL ( REVISED),30113161,bank home loans,4,0,0.0,0
2016-03-23,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,63682741,house air cleaners,4,0,0.0,0
2016-03-14,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22975948776,"+air +purification +system",3,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),16111601,hepa air,3,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),25978740,room air cleaners,6,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),13801951,home interest rates,1,0,0.0,0
2016-02-18,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,58589668,air clean systems,3,0,0.0,0
2016-03-07,377282074,LICHFL - Search campaign,25452282,lowest home loan,5,1,0.0,11660000
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),13207910,purifier,41,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),87791881,buy air filter,2,0,0.0,0
2016-02-09,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,58589668,air clean systems,8,0,0.0,0
2016-02-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1490363981,air purifier uses,3,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),2171824109,air cleaner dust,2,0,0.0,0
2016-02-19,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,179731140,air purifier buy,1,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),4361330634,water based air purifier,1,0,0.0,0
2016-01-12,363250354,Batman Delivery,33497174381,best food in gurgaon,10,0,0.0,0
2016-03-03,373628914,[S[Moonbow_Air Filter]: Generic,54985728689,price of air filter for car,5,0,0.0,0
2016-01-31,366284074,Moonbow Air purifier Launch ( Search),555619359,air cleaner machine,2,0,0.0,0
2016-02-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1734982236,water air purifier,1,0,0.0,0
2016-03-16,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35320173592,"+air +purifier +prices",1,0,0.0,0
2016-03-07,366284074,Moonbow Air purifier Launch ( Search),25978740,room air cleaners,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),15195147,house air purifiers,1,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),286221359,top 10 air purifiers,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),53889127,home purifier,5,0,0.0,0
2016-02-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,171095413,air purifier ionizer,3,0,0.0,0
2016-01-05,363250354,Batman Delivery,33497174381,best food in gurgaon,13,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),25440120,carbon filters,5,0,0.0,0
2016-03-04,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,308259050,household air purifiers,1,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),52820940,home loan eligibility,1,0,0.0,0
2016-03-12,377282074,LICHFL - Search campaign,18175682,loan home,249,3,0.0,102330000
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),20207301,heating and air,131,1,0.0,39680000
2016-03-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,14049531129,best room purifier,4,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),343721847,moonbow,44,4,0.0,27530000
2016-01-28,366284074,Moonbow Air purifier Launch ( Search),34175900,air ionizer purifier,1,0,0.0,0
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),36323010,air filtering system,2,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),25427120,carbon filter,2,0,0.0,0
2016-02-27,377282074,LICHFL - Search campaign,43115453248,lic housing loan status online,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),12024831,fast loan,1,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),13174950,air filtration systems,1,0,0.0,0
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),135303539,air purifier machine,3,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),56646885990,the best air purifier for home,1,0,0.0,0
2016-03-11,382816714,Moonbow search(revised),15010930,hepa room air cleaner,5,0,0.0,0
2016-01-19,363250354,Batman Delivery,33497174381,best food in gurgaon,5,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),92024765,interest on home loan,2,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),41854140,calculate home loan,6,0,0.0,0
2016-02-13,366284074,Moonbow Air purifier Launch ( Search),25427120,carbon filter,2,0,0.0,0
2016-02-13,373626514,[S[Moonbow_Air Purifier]: Brand - Exact,148844255056,moonbow air purifier,34,7,0.0,91740000
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),10653250,purify air,28,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),69738715769,lic housing finance ltd loan statement,2,0,0.0,0
2016-03-20,366284074,Moonbow Air purifier Launch ( Search),15220532,air quality monitoring,3,0,0.0,0
2016-03-21,382816714,Moonbow search(revised),118415397,air purifiers home,4,0,0.0,0
2016-03-21,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19809876241,"+daikin +air +purifier",2,0,0.0,0
2016-02-24,366284074,Moonbow Air purifier Launch ( Search),47476152,vacuum cleaning,525,3,0.0,44190000
2016-03-13,377282074,LICHFL - Search campaign,719742772,idbi home finance,3,0,0.0,0
2016-03-24,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,53892707,purifier price,10196,125,0.0,4288160000
2016-02-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,42559551,ozone air purifier,2,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),41854140,calculate home loan,1,0,0.0,0
2016-03-07,366284074,Moonbow Air purifier Launch ( Search),92651495,home air filtration,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),11775561,mortgage loans,7,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),25978740,room air cleaners,16,0,0.0,0
2016-01-24,366284074,Moonbow Air purifier Launch ( Search),138669653563,hitachi air purifier india,1,0,0.0,0
2016-03-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687531223,"+air +purifier",5,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,45,0,0.0,0
2016-02-28,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22975989336,"+cheap +air +purifiers",1,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),20359273,air purifier system,1,0,0.0,0
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),948456717,air purifier odor,1,0,0.0,0
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),358673080,best whole house air purifier,1,0,0.0,0
2016-03-03,366284074,Moonbow Air purifier Launch ( Search),1760778208,honeywell tower air purifier,1,0,0.0,0
2016-02-06,366284074,Moonbow Air purifier Launch ( Search),15010960,allergy air filters,1,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),28220873,ionic air filters,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),11573751,mortgage interest rates,12,0,0.0,0
2016-03-24,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,81250546585,"+fan +with +air +purifier",9,0,0.0,0
2016-03-24,382816714,Moonbow search(revised),94681513,fresh air system,5,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),14388383,fast approval loans,1,0,0.0,0
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),880796234,air purifier deals,1,0,0.0,0
2016-02-26,366284074,Moonbow Air purifier Launch ( Search),308296640,air purifier online,3,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),41325231,buy air purifiers,6,0,0.0,0
2016-03-10,366284074,Moonbow Air purifier Launch ( Search),948456717,air purifier odor,2,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),43115453248,lic housing loan status online,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),40339415198,lic hfl login,16,2,0.0,5680000
2016-03-02,377282074,LICHFL - Search campaign,10305477,finance housing,18,0,0.0,0
2016-02-18,373628914,[S[Moonbow_Air Filter]: Generic,358606720,best furnace air filters,7,0,0.0,0
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),28333250,germicidal air purifier,1,0,0.0,0
2016-01-23,363250354,Batman Delivery,73485318868,food delivery delhi ncr,3,0,0.0,0
2016-01-07,363250354,Batman Delivery,79659868572,night delivery food gurgaon,2,0,0.0,0
2016-02-15,366284074,Moonbow Air purifier Launch ( Search),10653260,air purifier,36,1,0.0,44590000
2016-02-09,373628914,[S[Moonbow_Air Filter]: Generic,13034450,holmes air filter,2,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),10791109859,lic housing finance online,4,0,0.0,0
2016-03-01,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,53665788,air purifier comparison,1,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),17690891,ozone air cleaner,1,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),40340112278,hfl lic,10,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),11573711,mortgage calculator,26,0,0.0,0
2016-02-23,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37786581,air purifier for smoke,4,1,0.0,39530000
2016-03-17,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37793601,best air purifier,16,1,0.0,42650000
2016-03-10,382431634,LICHFL ( REVISED),12294671,mortgage home loan,4,0,0.0,0
2016-03-15,382816714,Moonbow search(revised),192633998,hepa air purifier filters,3,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25910664272,"+clean +air +purifiers",12,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),43115453848,online payment of lic housing loan,1,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,108239890124,"+room +air +purification",3,0,0.0,0
2016-03-14,382816714,Moonbow search(revised),89847439,filters for air purifiers,1,0,0.0,0
2016-01-20,363250354,Batman Delivery,40377221555,food delivery at night,10,0,0.0,0
2016-02-13,366284074,Moonbow Air purifier Launch ( Search),25440120,carbon filters,5,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,21643201,property loans,9,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),1712834986,air cleaners for homes,98,0,0.0,0
2016-02-27,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486734513,"+indoor +air +purification",1,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,43115452648,lic housing finance loan repayment,3,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),50744163,uv air purification,1,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),22961003369,air purifiers in india,5,0,0.0,0
2016-02-27,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,28767465424,"+pet +air +purifier",2,0,0.0,0
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),16111571,best air cleaners,1,0,0.0,0
2016-01-23,363250354,Batman Delivery,82839008067,batman delivers number,1,0,0.0,0
2016-01-28,366284074,Moonbow Air purifier Launch ( Search),24965073,filter air,2,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),42898403554,cibil log in,1,0,0.0,0
2016-02-16,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1389936175,mini air purifier,1,0,0.0,0
2016-02-06,366284074,Moonbow Air purifier Launch ( Search),15788131,Keyword,176,1,0.0,24000000
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,205,4,0.0,227480000
2016-01-05,363250354,Batman Delivery,12609305695,online food delivery delhi,74,1,0.0,23700000
